avg_sales,avg_revenue,avg_price,avg_pct_ventas,cluster
4778.0,59420.33,35060.5,-26.93,0
16955.0,142786.86,23254.12,468.17,1
20892.0,99813.89,13288.73,348.08,1
13811.0,65295.32,13105.08,568.9,1
21130.0,63392.33,8207.95,546.86,1
9962.0,28239.43,7206.65,5.26,1
18910.0,43518.68,6260.74,606.22,1
2286.0,10193.18,12176.64,45.85,1
6666.0,21582.5,8791.67,262.77,1
29363.0,248332.28,23232.29,372.76,0
28277.0,95347.27,9118.73,543.98,1
21122.0,47965.32,6395.53,360.12,1
80460.0,220567.55,7597.99,983.92,3
22724.0,76833.66,9051.38,593.8,1
4235.0,60516.54,41371.84,5.21,0
3059.0,9164.83,8238.17,33.39,1
20760.0,35822.74,4692.5,562.69,1
9302.0,42415.99,12524.89,341.77,1
8339.0,12788.88,4199.57,45.29,1
2225.0,10560.26,12889.31,34.25,1
4338.0,14774.04,9323.16,90.65,1
4019.0,34646.4,23602.67,106.71,0
10699.0,37690.61,9636.17,194.84,1
7573.0,24491.63,9077.08,250.78,1
62224.0,209302.7,9164.26,577.4,3
2623.0,12389.06,13001.72,-3.29,1
45949.0,112995.53,6887.27,451.87,1
10961.0,32813.89,8049.14,526.88,1
2095.0,9854.42,12986.98,18.87,1
6224.0,43261.36,19341.91,120.18,1
25765.0,91482.8,9748.18,245.0,1
32235.0,111063.09,9418.61,831.13,1
7112.0,21086.3,7860.4,66.17,1
21600.0,228284.52,28637.05,972.1,3
16748.0,53796.73,8797.92,670.82,1
41654.0,115806.72,7848.91,402.31,1
11711.0,37297.04,8792.51,537.95,1
6395.0,25365.76,10799.11,337.98,1
5578.0,16725.82,8257.78,117.38,1
4199.0,25082.87,16214.89,190.52,1
9208.0,25468.86,7459.02,330.38,1
138531.0,317273.44,6382.92,238.22,3
20508.0,48623.76,6482.28,451.75,1
52968.0,558610.4,28731.97,1123.68,3
29425.0,166716.6,16058.4,401.57,1
4310.0,10211.98,6417.72,221.62,1
4959.0,31837.22,17818.37,71.74,1
2976.0,18179.57,17190.38,161.47,1
6742.0,22153.91,8793.58,231.34,1
22819.0,68525.21,8206.52,513.28,1
8526.0,27829.44,9036.19,299.77,1
4096.0,43778.74,29192.28,117.39,0
16287.0,37486.98,6086.26,543.33,1
4157.0,26356.92,17840.56,188.15,1
37190.0,310014.34,22882.99,885.82,3
7861.0,28913.12,10530.42,271.83,1
15119.0,69079.34,12447.19,575.02,1
162173.0,615670.1,10377.83,1180.33,3
22692.0,252530.45,30725.1,500.72,0
40716.0,45985.42,3145.66,549.71,1
5907.0,29813.8,13739.72,363.23,1
12452.0,79402.03,17928.0,258.53,1
7158.0,25766.45,9554.27,353.87,1
4459.0,17894.35,10876.22,-25.98,1
64958.0,73449.67,3145.08,802.18,1
7679.0,25593.34,9061.39,431.02,1
5012.0,63413.6,34961.89,-72.62,0
4125.0,36465.78,23838.12,47.45,0
13110.0,110259.72,23250.34,346.72,1
4764.0,34647.74,19718.89,194.77,1
7227.0,32216.98,12266.16,127.24,1
19846.0,55002.22,7551.61,399.05,1
25916.0,138636.81,15652.5,385.39,1
4845.0,22692.08,12456.42,164.51,1
5606.0,16775.5,8283.6,184.65,1
5838.0,12982.8,6313.13,160.43,1
8285.0,59162.2,19532.53,422.42,1
16725.0,79907.93,13289.66,377.74,1
7901.0,36211.33,12509.52,247.24,1
10226.0,33315.26,9082.85,334.16,1
13831.0,32921.7,6485.95,408.66,1
12292.0,15387.1,3636.11,209.88,1
63120.0,190880.48,8249.95,742.21,3
9283.0,23109.74,6994.37,68.11,1
8375.0,58501.67,19378.63,279.51,1
17450.0,52369.43,8089.98,532.76,1
1581.0,14349.35,23389.18,-172.59,0
5919.0,31324.12,14127.84,105.84,1
6058.0,35182.16,15894.34,253.88,1
26701.0,66838.12,6971.09,199.96,1
11338.0,28024.66,6991.7,41.73,1
17607.0,52455.65,8192.05,641.36,1
19344.0,56327.93,7780.38,468.3,1
42132.0,217167.66,14266.0,269.12,1
10390.0,34330.76,8748.3,598.4,1
7022.0,22663.54,8729.16,127.63,1
28631.0,94010.73,9379.51,639.03,1
10507.0,31385.56,8134.63,396.74,1
11582.0,22708.44,5272.34,509.48,1
1405.0,21367.12,39609.12,-159.59,0
53609.0,132854.05,6881.36,724.86,1
54841.0,154602.05,7727.38,445.73,1
22624.0,67899.74,8061.61,543.85,1
4507.0,39986.12,23766.1,38.47,0
95346.0,663536.06,18966.42,867.97,3
18915.0,67057.39,9765.85,732.16,1
5953.0,14284.9,6989.84,15.06,1
34176.0,88374.66,7026.64,682.77,1
6220.0,43973.4,19553.02,374.33,1
6842.0,25275.19,10181.24,115.5,1
3119.0,41058.52,36069.36,128.89,0
20200.0,186530.08,25179.78,233.47,0
1349.0,6320.99,13005.54,57.18,1
2830.0,26509.33,25616.05,87.97,0
2058.0,15467.99,20662.02,-232.31,0
28614.0,80065.4,7952.94,1706.23,3
13070.0,95561.2,19362.07,130.97,1
29624.0,35545.8,3286.8,399.37,1
10903.0,38256.82,9623.8,571.46,1
2404.0,10214.9,11694.53,90.18,1
6521.0,20900.69,9093.84,157.61,1
5555.0,66424.85,32739.79,264.66,0
15410.0,36688.01,6475.32,437.65,1
7054.0,49761.65,20409.68,86.83,1
7927.0,35834.16,12421.86,114.31,1
4000.0,17326.2,11622.19,102.07,1
21133.0,235141.81,30923.44,403.64,0
22843.0,51639.29,6103.78,847.51,1
2924.0,12621.6,11583.14,79.14,1
5767.0,19111.26,9061.6,329.13,1
4147.0,16926.19,10798.56,51.75,1
2023.0,26644.43,36093.07,83.66,0
20069.0,45504.59,6396.16,392.3,1
4683.0,15393.13,8846.71,122.8,1
30689.0,258632.6,23231.4,551.78,1
13932.0,38664.42,7712.71,528.79,1
158887.0,595958.5,10379.86,901.7,3
5432.0,8328.28,4196.95,166.08,1
6600.0,19562.77,7966.45,67.3,1
13420.0,40531.22,8267.99,629.7,1
3561.0,16701.05,12432.6,30.56,1
3515.0,30431.04,23697.58,-44.03,0
23860.0,198812.56,22878.95,869.35,1
30527.0,52938.34,4676.78,578.1,1
8571.0,25402.38,8119.3,403.33,1
52598.0,222225.08,11753.28,1175.05,3
14487.0,27225.4,5176.82,148.83,1
2507.0,7501.51,8268.05,9.28,1
14561.0,47923.94,9075.46,477.07,1
30659.0,91985.52,8061.78,392.88,1
6621.0,21290.58,8923.5,52.53,1
29801.0,250920.31,23058.52,519.7,1
5274.0,19380.38,10086.6,87.61,1
53471.0,251429.1,12841.99,416.44,3
49885.0,66198.56,3751.44,732.16,1
7742.0,112117.55,41347.06,297.8,0
6098.0,22731.14,10117.44,276.89,1
22970.0,95333.68,11441.21,285.44,1
4908.0,71144.64,41346.94,42.01,0
37680.0,88432.19,6393.41,546.57,1
3809.0,27808.28,19772.42,-159.0,0
10635.0,36159.86,9331.82,320.8,1
10010.0,127366.84,35258.82,81.32,0
12867.0,32276.88,6978.84,205.65,1
22481.0,106380.76,12991.39,505.8,1
4838.0,50455.33,29099.78,100.35,0
13278.0,64743.14,13379.29,597.46,1
25629.0,77485.19,8267.4,594.79,1
9052.0,28915.24,8791.3,402.51,1
25921.0,81060.4,8475.79,449.74,1
2630.0,12374.23,13006.57,45.36,1
29178.0,97302.2,9119.84,340.78,1
6167.0,36622.54,16508.35,117.76,1
3532.0,38311.86,30090.52,-85.82,0
8471.0,49532.17,16001.24,498.55,1
60677.0,182450.56,8215.87,641.77,3
10334.0,131387.52,35014.51,259.28,0
6689.0,97058.94,41066.38,190.31,0
30689.0,186007.31,16594.18,554.65,1
6637.0,21359.34,8731.22,232.13,1
13079.0,28322.33,6016.82,220.54,1
14293.0,50579.83,9609.92,462.22,1
44090.0,152360.02,9485.39,660.89,1
6741.0,30659.77,12428.9,197.27,1
5030.0,15122.04,8314.0,114.63,1
81701.0,115241.62,3823.48,482.33,3
135137.0,153192.8,3147.86,488.15,3
21317.0,49290.32,6319.48,796.54,1
4016.0,21300.86,14532.96,163.09,1
6248.0,26392.54,11304.74,217.11,1
12964.0,61531.7,13014.06,570.93,1
8702.0,28832.28,9065.42,380.5,1
8400.0,35923.87,11583.53,496.57,1
27960.0,104807.12,10436.4,397.62,1
9507.0,120351.09,34926.47,-13.65,0
6176.0,26456.56,11554.9,173.79,1
7430.0,22691.04,8420.88,145.84,1
2455.0,18606.58,20741.22,-187.51,0
11351.0,40291.01,9591.32,92.15,1
19027.0,79034.1,11397.37,267.71,1
13365.0,47427.1,9771.74,745.41,1
2706.0,8102.71,8306.71,36.1,1
35504.0,252335.92,19544.17,679.81,3
7035.0,32246.48,12430.9,80.88,1
15411.0,50347.3,8971.1,375.73,1
4348.0,42121.94,26390.0,206.51,0
19651.0,55572.86,7209.38,109.25,1
105036.0,249058.0,6442.09,290.35,3
10116.0,72415.07,19335.72,452.32,1
39969.0,289176.38,19796.05,531.81,3
4435.0,26371.58,15733.3,94.14,1
16868.0,59842.26,9775.28,700.67,1
11468.0,143895.95,35368.61,-1.4,0
11430.0,38588.69,9162.72,393.14,1
4025.0,23984.41,16328.56,1.84,1
5182.0,15830.64,8707.14,164.88,1
23452.0,70431.22,8209.16,561.5,1
29294.0,67104.2,6373.16,368.79,1
9100.0,28079.21,8492.46,172.93,1
25336.0,60360.65,6442.64,485.8,1
257119.0,243449.2,2676.65,860.14,3
14798.0,67838.53,12460.91,278.51,1
1604.0,14331.0,24629.35,-85.72,0
5920.0,17747.48,8307.2,95.7,1
46776.0,149019.8,8758.08,509.19,1
3334.0,43157.78,34732.84,23.65,0
6048.0,19583.75,9053.88,119.43,1
11380.0,66496.46,15839.02,619.04,1
50638.0,471115.8,24624.41,91.01,3
2541.0,14811.72,15998.78,53.16,1
15202.0,91364.87,16519.75,421.66,1
82147.0,190765.05,6372.65,187.24,3
3343.0,35938.24,29083.93,232.27,0
9444.0,66271.01,19445.02,385.83,1
33233.0,77098.18,6407.42,331.39,1
13075.0,76785.65,16032.34,546.96,1
22336.0,51531.98,6286.96,600.67,1
5445.0,17459.04,8935.32,87.0,1
10444.0,42376.98,11168.89,579.97,1
2789.0,23360.66,22950.24,45.45,0
58204.0,354696.1,16738.62,575.03,3
32397.0,95995.01,8192.32,646.84,1
16481.0,69935.86,12145.12,641.81,1
17817.0,41050.38,6396.55,276.28,1
35709.0,91941.07,7198.97,567.93,1
18433.0,53890.44,8209.3,110.27,1
5839.0,19191.74,9030.92,266.03,1
3038.0,47283.44,42645.36,94.09,0
30784.0,109455.76,9774.16,727.86,1
2697.0,40476.26,40636.99,-138.85,0
1605.0,13278.53,20754.86,82.12,1
28594.0,67982.08,6488.68,500.54,1
12789.0,76427.06,16374.24,662.61,1
2219.0,10444.94,12848.69,33.23,1
7659.0,24544.02,8899.37,473.74,1
2372.0,11170.75,12914.18,-29.4,1
17583.0,62504.48,9625.21,348.56,1
16649.0,58995.62,9832.69,308.09,1
44038.0,126055.91,7794.02,407.14,1
23100.0,54636.04,6486.44,560.15,1
9845.0,29201.33,8081.41,176.67,1
35515.0,106515.56,8219.2,262.0,1
3131.0,14786.66,13046.71,37.91,1
3778.0,23175.56,15449.86,102.29,1
15790.0,39146.28,6818.56,808.97,1
4880.0,46145.28,25909.44,227.91,0
184962.0,44194.6,657.08,5058.73,3
27934.0,25468.19,2544.34,489.56,1
3059.0,8367.74,7490.42,75.67,1
9171.0,30810.06,9062.11,368.1,1
23546.0,55357.9,6397.56,494.67,1
19069.0,49607.48,7424.14,358.4,1
13810.0,41991.62,8238.34,368.44,1
26456.0,62246.6,6517.99,945.01,1
23835.0,49488.84,5685.8,1205.57,1
3931.0,14042.86,9795.84,119.63,1
2937.0,7106.47,6653.28,-289.36,1
3765.0,20348.59,14785.9,113.83,1
13296.0,31256.05,6411.5,418.13,1
58721.0,72823.93,3457.43,818.95,1
29900.0,77585.71,7480.63,620.46,1
2017.0,4792.39,6510.24,-79.19,1
25251.0,119293.18,12982.44,502.21,1
22124.0,26224.51,3233.0,200.06,1
12198.0,41870.27,9397.62,404.55,1
26046.0,61885.3,6509.86,725.1,1
11986.0,32608.49,7422.89,28.56,1
18829.0,85653.6,12499.99,764.27,1
24405.0,39764.3,4515.55,341.61,1
179917.0,264433.78,4186.19,463.64,3
11632.0,63584.45,15041.14,481.03,1
19436.0,69456.65,9794.23,361.13,1
3791.0,11369.4,8217.6,231.96,1
17439.0,52361.71,8224.43,222.29,1
20227.0,93248.58,12683.27,581.73,1
3725.0,12871.78,9451.2,-116.19,1
38014.0,114021.62,8201.95,295.89,1
2448.0,14628.65,16123.44,61.16,1
53382.0,257362.52,13297.08,268.99,3
7934.0,23809.82,8199.72,229.7,1
25734.0,91659.88,9755.41,637.3,1
92924.0,178952.06,5252.16,298.34,3
11392.0,34152.2,8194.76,237.12,1
7308.0,25253.54,9466.54,253.25,1
9992.0,47709.92,13082.68,598.95,1
13780.0,32661.05,6446.76,408.54,1
8192.0,9830.4,3288.0,167.67,1
23974.0,43193.62,5027.35,356.48,1
5001.0,28088.84,15378.02,224.71,1
11549.0,27892.7,6924.6,586.73,1
14254.0,33867.5,6510.24,333.62,1
15564.0,74328.98,13084.68,270.96,1
62178.0,147031.89,6657.72,662.65,3
8202.0,31956.66,10894.21,337.42,1
9155.0,20245.99,5959.3,204.5,1
9804.0,32437.37,9243.37,28.96,1
10750.0,25542.0,6510.24,299.16,1
35454.0,86583.29,7045.34,330.96,1
7446.0,26559.5,9771.24,338.06,1
6733.0,23943.44,9765.94,391.81,1
10574.0,36051.0,9281.63,520.17,1
22918.0,64603.39,7900.48,457.63,1
75695.0,98353.77,3493.6,481.88,1
17323.0,74137.85,11792.28,592.45,1
29336.0,105728.3,9839.57,123.96,1
31665.0,149710.2,12970.68,446.67,1
7917.0,21760.22,7826.83,-20.65,1
35502.0,126658.02,9765.67,3322.7,3
94454.0,22840.14,659.36,2995.01,3
27407.0,44066.14,4404.19,372.91,1
5889.0,17672.4,8212.44,273.84,1
13559.0,48081.74,9736.34,18.15,1
11654.0,59993.9,13655.04,372.95,1
8208.0,28360.56,9460.22,115.74,1
47119.0,59757.86,3578.52,963.78,1
39796.0,128876.57,8802.54,332.15,1
7740.0,26604.86,9651.56,316.49,1
49634.0,356148.38,19655.64,950.39,3
262650.0,498936.84,5238.0,107.74,3
12271.0,67492.33,15119.3,571.53,1
19106.0,45278.96,6533.78,594.51,1
22995.0,516346.62,61812.42,474.34,0
11724.0,27660.62,6475.56,518.81,1
4982.0,17815.63,9798.24,242.72,1
120759.0,152214.52,3572.96,975.0,3
38413.0,115368.74,8225.04,149.37,1
2222.0,7412.59,9099.62,17.81,1
37035.0,44434.62,3287.51,638.52,1
1002528.94,1624333.5,4471.64,2609.94,2
12063.0,86251.37,19895.88,437.48,1
29226.0,128052.78,12085.78,392.0,1
43712.0,106668.18,6992.77,284.15,1
14722.0,52614.67,9794.64,370.88,1
8804.0,54348.8,17065.34,463.44,1
15374.0,78070.21,14006.41,523.55,1
34392.0,83209.42,6587.82,692.65,1
21726.0,110411.08,14023.81,456.75,1
213577.0,638907.75,8199.55,201.79,3
19065.0,91054.44,13086.24,591.33,1
63417.0,76091.02,3287.17,686.3,1
20565.0,48414.55,6515.62,569.21,1
20750.0,81039.96,10699.92,728.77,1
8619.0,31179.77,9885.86,464.77,1
8453.0,29213.11,9468.53,225.43,1
21560.0,25872.0,3288.0,409.14,1
60688.0,180044.2,8251.56,332.7,1
51033.0,61237.94,3287.72,616.28,1
139037.0,166841.52,3287.86,1324.23,3
4128.0,51632.23,31464.02,260.93,0
3181.0,19009.66,16374.24,97.19,1
16153.0,57752.48,9796.46,356.03,1
83713.0,110335.63,3773.58,702.19,3
5729.0,17805.98,8314.7,-59.28,1
29351.0,148223.89,14007.43,407.72,1
57491.0,77528.76,3793.01,703.89,1
64951.0,159632.14,7032.41,488.64,3
54632.0,73647.38,3792.58,382.28,1
3597.0,18474.19,14072.64,171.19,1
283104.0,1691692.6,16369.28,1177.04,2
41054.0,146760.23,9794.69,411.14,1
5258.0,15724.9,8215.21,286.1,1
9409.0,29043.9,8342.69,262.74,1
69057.0,435470.3,17513.32,987.56,3
5174.0,30919.82,16374.24,192.11,1
33885.0,143758.08,11580.72,588.85,1
43673.0,184972.38,11549.64,492.46,1
16896.0,60508.32,9815.47,465.81,1
12107.0,36848.03,8263.74,425.31,1
9551.0,29627.58,8427.26,58.42,1
55613.0,66732.56,3287.45,710.34,1
43110.0,136275.92,8702.53,522.27,1
90002.0,87976.12,2686.49,567.63,3
48623.0,389149.84,21648.24,14.85,3
44614.0,77911.28,4695.7,188.2,1
100597.0,512119.3,14030.83,301.67,3
4226.0,12695.93,8224.75,102.94,1
31325.0,74428.2,6510.24,619.8,1
29798.0,177174.44,16284.04,487.98,1
25970.0,93176.42,10132.19,348.46,1
12258.0,41011.44,9177.52,672.27,1
20300.0,98814.96,13304.28,647.64,1
4052.0,12057.64,8102.93,-40.88,1
38264.0,87213.17,6248.26,811.71,1
6062.0,20509.73,9334.13,269.44,1
20147.0,127490.98,17461.18,530.89,1
8372.0,34314.43,11705.52,-38.84,1
41056.0,51109.4,3463.63,594.6,1
6945.0,20755.54,8131.84,-28.45,1
147532.0,366229.8,7024.32,786.3,3
36289.0,119222.37,9008.47,464.15,1
10040.0,30798.29,7299.43,93.43,1
10936.0,23865.67,5945.11,219.06,1
101583.0,363260.8,9798.24,1471.06,3
18134.0,42693.65,6518.51,528.32,1
43254.0,199212.81,12684.43,386.9,1
5798.0,21045.23,9856.93,216.97,1
5865.0,42582.14,19850.59,361.9,1
9000.0,32095.43,9743.71,290.63,1
12937.0,39182.94,8327.2,424.93,1
7378.0,17703.5,6571.14,428.87,1
17941.0,42453.46,6507.31,563.94,1
22713.0,54948.8,6584.88,626.96,1
2617.0,8658.29,9369.22,75.78,1
2851.0,11887.26,11499.34,-213.68,1
6519.0,7822.8,3288.0,249.78,1
14789.0,35138.66,6510.24,234.06,1
13919.0,61588.2,12350.08,588.31,1
25509.0,121830.41,13085.66,515.87,1
9088.0,21587.76,6508.46,415.68,1
1121.0,3333.02,8151.74,-98.74,1
8613.0,18397.37,5852.64,88.27,1
2956.0,40027.97,36618.89,-91.06,0
14503.0,103557.32,19706.92,572.56,1
9518.0,81940.46,23790.89,90.32,0
18602.0,32901.16,4840.16,385.97,1
18533.0,62238.67,9219.61,472.17,1
40088.0,88626.78,6454.67,426.52,1
5310.0,27546.78,14226.01,282.5,1
2906.0,10273.7,9427.21,41.14,1
16195.0,57913.32,9798.24,387.85,1
17289.0,40776.43,6502.06,611.14,1
20055.0,71863.1,9884.14,414.52,1
37691.0,137329.11,10066.44,572.33,1
21534.0,61330.48,7674.06,401.32,1
14221.0,38887.16,7488.54,323.09,1
16232.0,48033.38,8038.68,509.23,1
5970.0,14184.24,6509.88,254.31,1
8998.0,26994.64,8220.94,363.87,1
16454.0,19744.8,3288.0,262.82,1
38814.0,46576.8,3288.0,676.55,1
11901.0,79285.36,18695.94,107.64,1
6018.0,17366.98,7990.04,376.51,1
32877.0,116447.08,9696.91,474.15,1
42475.0,134387.28,8705.21,488.2,1
10059.0,53979.34,14654.6,660.14,1
10099.0,23901.5,6448.46,385.87,1
4799.0,33328.27,18182.62,175.61,1
18034.0,54074.78,8027.36,311.97,1
14556.0,36035.02,7110.64,538.53,1
45230.0,135176.11,8192.02,504.47,1
295689.0,1500531.9,13988.62,386.33,2
36820.0,196581.8,14703.12,905.01,3
7327.0,21798.24,8146.18,480.82,1
22368.0,29096.5,3437.11,275.7,1
13069.0,39487.85,8237.88,304.58,1
23524.0,55339.18,6515.57,733.38,1
14668.0,85218.05,15760.32,272.7,1
2448.0,11691.65,13086.24,42.17,1
5182.0,12669.19,6709.94,152.26,1
13264.0,70148.57,14363.78,447.25,1
19033.0,67323.29,9694.08,783.22,1
26938.0,71998.4,7219.27,782.72,1
25924.0,31929.85,3451.5,697.06,1
38039.0,47428.06,3413.66,539.02,1
7291.0,21869.57,8195.69,211.68,1
36184.0,128468.13,9714.36,452.95,1
6362.0,15221.29,6566.56,390.05,1
85377.0,134272.83,4306.67,414.98,3
823.0,3116.64,10701.41,-84.39,1
4952.0,29593.15,16160.64,206.92,1
13274.0,66285.53,13624.13,680.71,1
9007.0,21400.63,6510.24,371.9,1
37936.0,171526.69,12812.81,359.35,1
22404.0,53227.82,6510.54,695.94,1
363082.0,700796.94,5271.84,214.66,2
75908.0,235738.42,8538.79,551.3,3
140886.0,267670.78,5238.12,175.03,3
9119.0,40003.58,11660.66,234.98,1
48713.0,207188.3,11638.7,436.56,1
66327.0,418058.12,17515.66,1114.1,3
32905.0,119415.22,9997.22,602.94,1
69415.0,208400.9,8200.04,1010.73,3
251160.0,60309.14,658.08,5594.96,3
8097.0,17394.12,5980.9,257.33,1
27400.0,82231.64,8198.99,217.47,1
29491.0,35383.73,3286.82,920.63,1
28146.0,121851.85,11928.22,381.1,1
15161.0,34220.5,6193.61,889.0,1
7551.0,9056.11,3286.66,556.43,1
34473.0,113424.78,9164.8,723.38,1
18206.0,206253.12,31532.51,561.44,0
13529.0,24336.24,4966.93,847.77,1
5513.0,62811.35,31523.1,189.08,0
100314.0,260019.8,7494.34,952.72,3
13837.0,32507.98,6409.72,471.96,1
5544.0,32583.82,16068.41,177.0,1
17280.0,40808.12,6459.9,521.45,1
22670.0,68700.96,8412.77,373.22,1
22955.0,107543.16,12830.88,200.74,1
6351.0,22711.18,9789.61,335.27,1
565299.0,1030314.0,4993.2,283.6,2
13520.0,32123.52,6510.24,419.85,1
2389.0,4988.23,5721.12,94.99,1
1269.0,6060.74,13086.24,39.9,1
2138.0,6532.0,8387.93,-406.48,1
39722.0,181865.81,12865.08,298.18,1
59388.0,115028.02,5230.3,262.5,1
47827.0,93250.08,5230.44,502.71,1
1408.0,3328.51,6476.8,25.1,1
12906.0,68618.54,14622.3,303.14,1
3419.0,26802.26,21405.19,141.52,1
80264.0,263057.6,8998.78,330.28,3
6798.0,31888.97,12855.12,316.74,1
32377.0,152906.83,12971.16,494.57,1
7816.0,35394.54,12447.43,322.12,1
29929.0,74592.98,6825.2,1607.6,3
7015.0,18317.64,7154.76,455.8,1
17699.0,63131.51,9776.58,665.89,1
3108.0,11110.13,9796.49,87.21,1
23135.0,122425.91,14796.68,663.24,1
5487.0,63412.76,30879.96,215.07,0
24012.0,57865.54,6589.97,779.61,1
43445.0,70024.61,4513.57,359.18,1
5757.0,17138.57,8149.27,7.09,1
24021.0,127213.33,14784.47,584.44,1
20000.0,46087.68,6435.6,241.55,1
7700.0,9235.5,3287.1,149.82,1
17149.0,57571.72,9230.21,326.0,1
11748.0,60281.48,14061.26,623.27,1
176754.0,239579.1,3991.08,1468.7,3
186791.0,561054.5,8224.49,386.5,3
31607.0,105851.64,9229.28,516.66,1
2939.0,6983.06,6509.06,22.79,1
53358.0,73852.01,3987.43,528.43,1
11937.0,56753.26,12950.26,190.3,1
12060.0,88896.56,20438.82,531.24,1
158133.0,283261.22,4910.48,1313.44,3
16858.0,56454.88,9185.28,672.76,1
61898.0,74277.6,3288.0,628.53,1
23252.0,75117.9,8788.62,665.05,1
30138.0,126695.02,11512.1,522.5,1
10079.0,23898.36,6499.1,313.38,1
16882.0,50213.74,8147.84,698.01,1
202031.0,197641.84,2683.34,318.89,3
1433.0,3382.49,6191.09,-11.23,1
7158.0,24730.3,9461.23,75.64,1
8172.0,184021.23,61830.88,291.86,0
34076.0,60983.82,4909.88,472.53,1
53221.0,254102.31,13118.66,524.1,3
22572.0,53329.76,6449.86,633.84,1
29966.0,53870.02,4920.3,592.91,1
11395.0,40748.41,9798.19,719.79,1
51845.0,266029.47,14225.4,388.84,3
51553.0,201793.84,11522.16,225.98,1
22802.0,42576.58,5176.16,572.25,1
34088.0,162779.69,13185.0,81.1,1
21143.0,125026.61,16089.0,639.91,1
7087.0,16838.71,6510.24,357.52,1
30318.0,36380.3,3287.58,716.52,1
29051.0,102621.91,9687.89,818.14,1
6742.0,23293.08,9464.44,135.58,1
99945.0,218468.66,6188.47,1492.02,3
11010.0,33306.94,8331.42,438.17,1
6408.0,13432.9,5925.02,284.32,1
12211.0,36628.55,8204.63,209.55,1
33064.0,41051.45,3456.52,663.17,1
260598.0,403765.62,4323.2,1564.49,3
208357.0,246708.48,3223.03,1929.36,3
16499.0,39771.14,6644.4,363.85,1
30527.0,53028.34,4452.62,904.86,1
13845.0,41561.21,8207.18,176.04,1
6479.0,19280.93,8144.45,283.7,1
66836.0,247985.45,10168.49,410.19,3
12010.0,36028.94,8132.63,299.4,1
44181.0,69651.58,4313.03,291.77,1
74715.0,283365.38,10361.39,517.6,3
10540.0,47673.6,12429.89,297.36,1
146275.0,522504.47,9766.51,709.94,3
33335.0,159332.44,13131.23,622.4,1
26243.0,47310.35,4967.47,830.36,1
40203.0,95522.33,6510.24,865.09,1
20163.0,47907.29,6510.24,641.63,1
23791.0,78309.22,9152.11,669.28,1
16467.0,42712.94,7193.2,386.84,1
16440.0,50247.98,8330.7,490.77,1
1953.0,9320.42,13084.46,47.95,1
1727.0,7622.4,12097.15,-68.73,1
56650.0,55258.14,2684.75,546.0,1
6288.0,23047.7,9904.32,287.89,1
6759.0,31521.8,12946.64,299.52,1
67867.0,95077.3,4004.47,428.93,1
4136.0,17339.42,11415.22,49.05,1
11645.0,28628.83,6643.39,300.06,1
8324.0,25314.89,8291.46,420.73,1
66906.0,158968.66,6510.24,859.88,3
32709.0,81404.62,7036.36,360.93,1
108903.0,106319.29,2682.7,350.35,3
75994.0,145021.11,5186.16,689.12,3
1671.0,6800.62,11703.12,-3.71,1
78577.0,98329.38,3446.54,632.98,3
15876.0,76939.52,13474.72,382.97,1
3143.0,33627.9,29367.34,110.11,0
7881.0,28093.72,9777.13,380.35,1
47327.0,59301.47,3461.38,570.59,1
22563.0,81015.38,9843.53,794.48,1
13593.0,65741.12,13430.77,488.81,1
4636.0,15998.41,9453.44,140.22,1
2497.0,8329.99,9139.44,-32.15,1
16360.0,44376.3,7231.49,437.44,1
12499.0,29681.44,6508.82,403.38,1
146207.0,438882.8,8199.72,1512.03,3
79268.0,231302.66,8024.64,472.39,3
2974.0,9920.18,9135.24,62.25,1
7822.0,39504.62,13737.42,306.31,1
3097.0,6466.54,5721.12,123.08,1
30811.0,97823.26,8723.78,549.01,1
52535.0,376674.97,19653.24,1225.89,3
26822.0,126579.79,12966.48,441.35,1
21531.0,177224.86,21781.44,96.04,0
2585.0,7778.52,8221.76,48.16,1
26671.0,104977.05,10784.64,103.01,1
10094.0,22089.36,5982.84,196.72,1
7596.0,21383.62,7900.01,-60.91,1
7524.0,16358.4,5946.34,86.29,1
228551.0,274261.2,3288.0,1229.83,3
273289.0,520417.38,5231.16,324.69,3
18952.0,104799.13,15156.98,464.72,1
6095.0,15420.22,7474.38,259.29,1
5020.0,11991.96,6548.4,137.5,1
15644.0,55643.3,9713.9,150.17,1
11616.0,26780.26,6435.84,421.55,1
40562.0,60724.21,4171.49,258.92,1
9277.0,33008.29,9765.31,348.61,1
22469.0,80312.52,9787.49,676.78,1
19506.0,58535.78,8201.29,346.94,1
14812.0,46656.47,8518.19,142.61,1
25355.0,123872.69,13466.69,791.24,1
169069.0,324962.2,5230.56,309.77,3
8814.0,18743.06,5707.8,312.25,1
10050.0,33549.62,9034.81,152.43,1
18020.0,83542.06,12700.01,913.95,1
45565.0,191541.7,11512.03,781.85,3
13424.0,45125.04,9196.55,542.67,1
15387.0,72819.4,13011.4,725.0,1
4689.0,58034.45,35061.12,141.01,0
6546.0,15599.7,6534.79,287.41,1
16408.0,116302.82,19804.99,468.52,1
48449.0,203632.6,11511.89,622.22,3
33088.0,117445.37,9731.72,542.97,1
12384.0,29423.66,6509.88,460.76,1
5521.0,36923.21,17639.54,214.06,1
57576.0,103069.19,4908.53,900.02,3
